name,cyrillic_name,population,latitude,longitude,state,country,percentageOfSessions
Sangonel,Сангонел,280,37.977012,70.2215139,Hatlon,Tajikistan,
Ḩočī Muḩammadšukur,Ҳочӣ Муҳаммадшукур,278,37.4389567,68.0268627,Hatlon,Tajikistan,
Âkkatut,Яккатут,278,38.0843706,69.6983782,Hatlon,Tajikistan,
Arġuvon,Арғувон,278,38.4826308,69.121246,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Langar,Лангар,278,38.9902908,70.3582431,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Čašmasor,Чашмасор,278,38.3912296,68.7716389,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Čamanoro,Чаманоро,277,40.5602535,69.3862832,Suġd,Tajikistan,
Guliston,Гулистон,277,38.1426409,70.0343902,Hatlon,Tajikistan,
Hipšon,Хипшон,277,38.8422585,70.8573433,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Hūçai Huloz,Хӯҷаи Хулоз,277,38.7740977,70.2738156,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Navrūz,Наврӯз,275,38.2946989,68.7922814,Hatlon,Tajikistan,
Obitira,Обитира,275,37.7550819,69.9477382,Hatlon,Tajikistan,
Ârm,Ярм,274,39.4342753,69.9656184,Suġd,Tajikistan,
Čepisoleḩ,Чеписолеҳ,274,38.4502705,69.1247901,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Lahš,Лахш,273,38.316892,71.2705487,Kūḩistoni Badahšon,Tajikistan,
Razuç,Разуҷ,273,38.146413,71.9426173,Kūḩistoni Badahšon,Tajikistan,
Čepak,Чепак,273,38.8655054,69.8528983,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Saridašt,Саридашт,273,38.9977321,70.0313966,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Kuškiâ,Кушкия,272,37.3028963,69.1255299,Hatlon,Tajikistan,
Pasiobitalh,Пасиобиталх,272,38.7943925,70.2349942,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Čašmasoron,Чашмасорон,272,39.1607611,71.1432856,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Čore,Чоре,271,39.3060914,68.5097519,Suġd,Tajikistan,
Majdon,Майдон,271,38.2383938,69.9064946,Hatlon,Tajikistan,
Tagitūda,Тагитӯда,270,40.3134092,70.4278788,Suġd,Tajikistan,
Darai Sabziķadam,Дараи Сабзиқадам,270,38.9261178,69.8693231,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Baršor,Баршор,269,36.9960738,71.4725204,Kūḩistoni Badahšon,Tajikistan,
Kūḩila'l,Кӯҳилаъл,268,37.1858777,71.4676176,Kūḩistoni Badahšon,Tajikistan,
Ķaraġočak,Қарағочак,268,38.233042,68.4753828,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Deḩai Šoḩ,Деҳаи Шоҳ,268,38.7097733,70.5196218,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Kamar,Камар,267,38.0429528,69.9068319,Hatlon,Tajikistan,
Ḩazrati Èmom,Ҳазрати Эмом,267,38.2795773,70.298665,Hatlon,Tajikistan,
Škev,Шкев,266,38.3389836,70.6092317,Kūḩistoni Badahšon,Tajikistan,
Safedtundak,Сафедтундак,266,39.007702,70.3927889,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Moḩihosa,Моҳихоса,266,39.0215268,70.4983575,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Norobod,Норобод,266,38.6448235,68.3095091,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Vargandok,Варгандок,266,38.731752,68.5356416,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Sečašma,Сечашма,265,40.4093141,69.5564162,Suġd,Tajikistan,
Ķaûmobod,Қаюмобод,265,37.8211049,69.3818251,Hatlon,Tajikistan,
Obinavrūša,Обинаврӯша,265,37.9395566,69.9047663,Hatlon,Tajikistan,
Šungḩo,Шунгҳо,265,38.4538493,70.1810279,Hatlon,Tajikistan,
Hurk,Хурк,264,38.5093933,71.0340406,Kūḩistoni Badahšon,Tajikistan,
Roštkal'a,Рошткалъа,264,37.2637591,71.8115805,Kūḩistoni Badahšon,Tajikistan,
Čagami Bolo,Чагами Боло,264,37.8272489,69.8886885,Hatlon,Tajikistan,
Vogd,Вогд,263,37.1179137,71.4437918,Kūḩistoni Badahšon,Tajikistan,
Andarv,Андарв,263,37.4090114,71.6249885,Kūḩistoni Badahšon,Tajikistan,
Çarparon,Ҷарпарон,263,38.2910922,69.6678964,Hatlon,Tajikistan,
Gulrez,Гулрез,263,37.7264483,69.460131,Hatlon,Tajikistan,
Guldara,Гулдара,263,38.5004239,69.1274318,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Mullobadal,Муллобадал,263,38.9907008,70.0847386,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Kattasarķamiš,Каттасарқамиш,262,40.760361,70.563573,Suġd,Tajikistan,
Angulī,Ангулӣ,262,38.1983017,68.4665099,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Daržomč,Даржомч,261,38.1243869,71.9405556,Kūḩistoni Badahšon,Tajikistan,
Čašmai Arzana,Чашмаи Арзана,261,40.3422743,69.6854677,Suġd,Tajikistan,
Kovokdara,Ковокдара,261,38.7239719,69.7503342,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Ķirma,Қирма,260,38.1370064,69.6890458,Hatlon,Tajikistan,
Šaršar,Шаршар,260,38.2242527,68.7193945,Hatlon,Tajikistan,
Kūḩsor,Кӯҳсор,259,40.3268058,69.4105272,Suġd,Tajikistan,
Tūlhona,Тӯлхона,259,38.2782899,69.652595,Hatlon,Tajikistan,
Rūdakī,Рӯдакӣ,259,37.2327491,68.0941167,Hatlon,Tajikistan,
Darai Sarkoron,Дараи Саркорон,259,38.8282416,70.8786951,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Sariķamiš,Сариқамиш,259,38.4409867,68.4007465,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Šaḩbača,Шаҳбача,258,38.1104538,69.9193508,Hatlon,Tajikistan,
Tošbuloķ,Тошбулоқ,258,37.7976177,69.8819238,Hatlon,Tajikistan,
Anvar Ķalandarov,Анвар Қаландаров,258,39.0462586,70.7227529,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Rožbara,Рожбара,257,37.2584404,71.8247318,Kūḩistoni Badahšon,Tajikistan,
Zigur,Зигур,256,37.3799544,71.6678828,Kūḩistoni Badahšon,Tajikistan,
Hiçez,Хиҷез,256,38.0017035,71.8335277,Kūḩistoni Badahšon,Tajikistan,
Sarkokūl,Саркокӯл,256,37.6752971,69.7390125,Hatlon,Tajikistan,
Šaršar,Шаршар,255,38.1843597,68.6953592,Hatlon,Tajikistan,
Vuçun,Вуҷун,255,38.7856779,70.6652238,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Sangiūġur,Сангиӯғур,254,38.1434302,69.9048782,Hatlon,Tajikistan,
Punarvoġ,Пунарвоғ,254,38.8307274,70.7602183,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Uzun,Узун,253,37.6620279,68.6173455,Hatlon,Tajikistan,
Daraitutak,Дараитутак,253,38.8402326,69.8264737,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Navrūz,Наврӯз,252,37.9817652,68.7286002,Hatlon,Tajikistan,
Terak,Терак,252,38.338864,68.6075143,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Miraziën,Миразиён,251,39.0655828,70.7937742,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Raġoba,Рағоба,251,38.6743317,68.572835,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Ravgada,Равгада,250,38.5314523,71.7182112,Kūḩistoni Badahšon,Tajikistan,
Žak,Жак,250,38.2314956,70.5391219,Kūḩistoni Badahšon,Tajikistan,
Çelondj,Ҷелондй,250,37.5749718,72.5898274,Kūḩistoni Badahšon,Tajikistan,
Rabot,Работ,250,39.18804,68.5492639,Suġd,Tajikistan,
Obišifo,Обишифо,250,40.7532599,69.5253433,Suġd,Tajikistan,
Fajzobod,Файзобод,250,37.7614951,68.6654137,Hatlon,Tajikistan,
Sarkoron,Саркорон,250,38.210495,70.0972064,Hatlon,Tajikistan,
Kundašaḩr,Кундашаҳр,250,38.2883808,70.0724326,Hatlon,Tajikistan,
Kišnova,Кишнова,250,38.4559293,69.2046153,Hatlon,Tajikistan,
Otčapar,Отчапар,250,37.2527516,69.1799947,Hatlon,Tajikistan,
Ḩakimii Miëna,Ҳакимии Миёна,250,38.8193253,69.8524907,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Baravni Tor,Баравни Тор,249,38.3104095,71.3178873,Kūḩistoni Badahšon,Tajikistan,
Uzbaj,Узбай,249,38.3268622,71.2575205,Kūḩistoni Badahšon,Tajikistan,
Çarš,Ҷарш,249,37.2594775,71.8116311,Kūḩistoni Badahšon,Tajikistan,
Zamčorraḩa,Замчорраҳа,249,39.1327281,67.8360391,Suġd,Tajikistan,
Zarnisor,Зарнисор,249,38.264402,69.5127598,Hatlon,Tajikistan,
Kaftarhona,Кафтархона,249,38.6095001,69.0699778,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Lolazor,Лолазор,249,38.309995,68.3442984,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Hashoruġ,Хасхоруғ,248,37.2609479,71.4891503,Kūḩistoni Badahšon,Tajikistan,
Ajlodara,Айлодара,248,38.4302448,70.0457721,Hatlon,Tajikistan,
Dirčib,Дирчиб,247,37.270056,71.7886599,Kūḩistoni Badahšon,Tajikistan,
Paġna,Пағна,247,39.325285,68.0238122,Suġd,Tajikistan,
Sulḩobod,Сулҳобод,246,37.660336,68.707284,Hatlon,Tajikistan,
Baḩor,Баҳор,246,38.3028319,68.8057267,Hatlon,Tajikistan,
Hoçai Murod,Хоҷаи Мурод,246,38.8736093,70.1385751,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Šorak,Шорак,246,38.7043829,70.5135547,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Nofin,Нофин,245,39.1844174,67.8395459,Suġd,Tajikistan,
Kosagardon,Косагардон,245,38.7859297,70.2326282,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Zindovud,Зиндовуд,244,39.151192,67.7347994,Suġd,Tajikistan,
Boġgaii Bolo,Боғгаии Боло,244,38.0678464,69.9775673,Hatlon,Tajikistan,
Zbaj,Збай,244,38.8293774,70.8567454,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Ķadaḩī,Қадаҳӣ,243,38.2118812,69.9697643,Hatlon,Tajikistan,
Būston,Бӯстон,243,39.0490136,70.5564909,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Šplûn,Шплюн,243,38.8390353,70.777697,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Udit,Удит,242,36.7125465,71.8782748,Kūḩistoni Badahšon,Tajikistan,
Hosamoḩī,Хосамоҳӣ,242,38.3318151,69.7211571,Hatlon,Tajikistan,
Sabda,Сабда,241,38.5793577,68.862178,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Ançirak,Анҷирак,240,38.4673067,70.7880601,Kūḩistoni Badahšon,Tajikistan,
Sebzor,Себзор,240,37.3570417,71.690373,Kūḩistoni Badahšon,Tajikistan,
Ḩušër,Ҳушёр,240,39.1969446,67.7816296,Suġd,Tajikistan,
Sinçitak,Синҷитак,238,38.8792349,69.9841082,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Ârhiči Bolo,Ярхичи Боло,238,39.2366504,70.8108755,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Tūdai Bolo,Тӯдаи Боло,238,38.6489122,68.4402986,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Baravn,Баравн,237,38.4841724,71.646942,Kūḩistoni Badahšon,Tajikistan,
Bojmirzoī,Боймирзоӣ,237,38.3066994,69.7056956,Hatlon,Tajikistan,
Hoçai Šanbe,Хоҷаи Шанбе,237,38.8779191,70.1303568,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Širgovad,Ширговад,236,38.3605195,70.6676287,Kūḩistoni Badahšon,Tajikistan,
Sovetobod,Советобод,236,37.2437103,72.1948653,Kūḩistoni Badahšon,Tajikistan,
Âpšorv,Япшорв,236,38.2933366,72.339731,Kūḩistoni Badahšon,Tajikistan,
Pojimazor,Пойимазор,236,39.3176977,68.4577553,Suġd,Tajikistan,
Deḩi Būston,Деҳи Бӯстон,236,38.7269651,69.7721888,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Sorç,Сорҷ,235,37.2146746,71.8362496,Kūḩistoni Badahšon,Tajikistan,
Baġlisoj,Бағлисой,235,38.1924216,69.8397287,Hatlon,Tajikistan,
Dašt,Дашт,234,38.0362671,71.8607528,Kūḩistoni Badahšon,Tajikistan,
Baččor,Баччор,234,37.7409498,72.5416942,Kūḩistoni Badahšon,Tajikistan,
Ġazza,Ғазза,234,39.2508242,68.0389045,Suġd,Tajikistan,
Šavru,Шавру,233,38.5196941,71.6833946,Kūḩistoni Badahšon,Tajikistan,
Posun,Посун,233,38.8259505,70.2077927,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Saričašma,Саричашма,233,39.0434428,70.6140604,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Baḩor,Баҳор,232,38.3614223,68.3396754,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Gič,Гич,231,38.5495617,71.7216874,Kūḩistoni Badahšon,Tajikistan,
Bulbulon,Булбулон,231,38.1352871,69.6985156,Hatlon,Tajikistan,
Bološaḩr,Болошаҳр,231,38.962956,70.0283938,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Mūsobozor,Мӯсобозор,230,39.2485877,67.411432,Suġd,Tajikistan,
Pançariën,Панҷариён,230,38.3616858,70.087676,Hatlon,Tajikistan,
Novaki Poën,Новаки Поён,230,38.847051,69.2736199,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Vibist,Вибист,229,37.6966087,71.8747359,Kūḩistoni Badahšon,Tajikistan,
Âlabulī,Ялабулӣ,229,37.7004286,69.8563495,Hatlon,Tajikistan,
Sajdon,Сайдон,229,38.9824194,70.3540299,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Buniga,Бунига,227,38.3155246,71.286011,Kūḩistoni Badahšon,Tajikistan,
Rūdakī,Рӯдакӣ,227,37.989753,68.8236304,Hatlon,Tajikistan,
Deḩikuḩna,Деҳикуҳна,226,38.327001,69.7248049,Hatlon,Tajikistan,
Čoštkandez,Чошткандез,224,37.7417911,71.5499817,Kūḩistoni Badahšon,Tajikistan,
Bulbuldara,Булбулдара,224,38.8855513,70.0324934,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Maḩalla,Маҳалла,224,38.9844015,70.358015,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Zingroġ,Зингроғ,223,38.4477002,70.8177147,Kūḩistoni Badahšon,Tajikistan,
Ġūlakizarin,Ғӯлакизарин,223,38.3384489,69.7820786,Hatlon,Tajikistan,
Damob,Дамоб,223,38.7977738,70.2280725,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Nisur,Нисур,221,38.2964449,72.4005823,Kūḩistoni Badahšon,Tajikistan,
Sumbulkand,Сумбулканд,221,39.6844147,69.0446954,Suġd,Tajikistan,
Boġča,Боғча,221,38.1962393,69.9748326,Hatlon,Tajikistan,
Hūçabehob,Хӯҷабехоб,221,38.0507981,68.3471483,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Luġad,Луғад,220,38.3153233,71.2765325,Kūḩistoni Badahšon,Tajikistan,
Šūrak,Шӯрак,220,39.9149305,68.9524415,Suġd,Tajikistan,
Hajrobod,Хайробод,220,39.4273197,69.5308173,Suġd,Tajikistan,
Langlif,Ланглиф,220,39.4643531,70.0832175,Suġd,Tajikistan,
Novaki Bolo,Новаки Боло,220,38.8592662,69.2826321,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Sa'dī,Саъдӣ,219,38.0181615,68.7928593,Hatlon,Tajikistan,
Dūlonamajdon,Дӯлонамайдон,219,38.3582051,69.6847069,Hatlon,Tajikistan,
Norinç,Норинҷ,219,38.7999224,70.2068072,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Oķoltin,Оқолтин,218,37.847784,68.7444213,Hatlon,Tajikistan,
Kommuna,Коммуна,218,37.542394,68.6584226,Hatlon,Tajikistan,
Zokir Šokirov,Зокир Шокиров,218,37.7525331,69.8445464,Hatlon,Tajikistan,
Šoḩi Aslon,Шоҳи Аслон,218,38.798827,69.7263158,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Šitiën,Шитиён,218,38.840734,70.7889867,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Boâvut,Боявут,217,40.0692341,69.0424402,Suġd,Tajikistan,
Malikova,Маликова,217,38.1300131,69.3230054,Hatlon,Tajikistan,
Mirzo Tursunzoda,Мирзо Турсунзода,217,38.2376724,68.7351242,Hatlon,Tajikistan,
Durahšon,Дурахшон,217,38.0767184,70.2063268,Hatlon,Tajikistan,
Èšon,Эшон,217,39.0765508,70.6802769,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Bulunkūl,Булункӯл,216,37.7051103,72.9440353,Kūḩistoni Badahšon,Tajikistan,
Šūrak,Шӯрак,216,39.8627883,69.0384316,Suġd,Tajikistan,
Tojdara,Тойдара,216,38.5114412,69.8128415,Hatlon,Tajikistan,
Aksinçot,Аксинҷот,215,40.7851573,70.4848044,Suġd,Tajikistan,
Gançdara,Ганҷдара,215,38.1993696,69.2452658,Hatlon,Tajikistan,
Lojoba,Лойоба,215,37.961768,69.9471219,Hatlon,Tajikistan,
Sebiston,Себистон,215,38.3933309,68.7913541,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Lajron,Лайрон,215,38.8935553,70.9283846,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Novako,Новако,214,38.8171889,69.9120006,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Kuloni Bolo,Кулони Боло,213,38.4652041,69.2059028,Hatlon,Tajikistan,
Vezdara,Вездара,211,37.2056384,71.840366,Kūḩistoni Badahšon,Tajikistan,
Šibdara,Шибдара,211,38.6000652,69.9240965,Hatlon,Tajikistan,
Mingbuloķ,Мингбулоқ,211,39.1896922,71.522213,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Ës,Ёс,210,38.7099763,69.1346499,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Sorbuġi Daḩana,Сорбуғи Даҳана,210,38.8689854,69.5803179,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Ângier,Янгиер,210,39.1966549,71.2187342,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Odilobod,Одилобод,210,39.0635052,70.7130661,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Nišorak,Нишорак,209,38.1273286,70.2262169,Hatlon,Tajikistan,
Sajdon,Сайдон,209,38.9043099,69.9394622,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Vardotič,Вардотич,208,39.4444782,69.605398,Suġd,Tajikistan,
Bilisuf,Билисуф,208,38.2750258,69.1856472,Hatlon,Tajikistan,
Hol,Хол,208,38.8755222,69.5525631,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Navobod,Навобод,208,38.6846317,69.6486033,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Langaro,Лангаро,207,38.7239567,70.6366047,Kūḩistoni Badahšon,Tajikistan,
Kamodon,Камодон,207,39.4217577,69.1645746,Suġd,Tajikistan,
Bidurd,Бидурд,206,37.5254622,71.6071726,Kūḩistoni Badahšon,Tajikistan,
Došmandī,Дошмандӣ,206,38.032439,70.0449795,Hatlon,Tajikistan,
Sangvor,Сангвор,206,38.7747803,71.2174277,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Čillatoš,Чиллатош,205,38.1178625,69.6945636,Hatlon,Tajikistan,
Hušmanzar,Хушманзар,204,38.2593928,69.4668408,Hatlon,Tajikistan,
Ûfan,Юфан,204,38.8261479,70.753879,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Samçon,Самҷон,203,39.4476138,70.0127039,Suġd,Tajikistan,
Ângijūl,Янгийӯл,203,37.6534056,68.6103938,Hatlon,Tajikistan,
Pasor,Пасор,202,38.4029657,72.5978989,Kūḩistoni Badahšon,Tajikistan,
Čašma,Чашма,201,37.2414897,72.1827631,Kūḩistoni Badahšon,Tajikistan,
Daštigulḩo,Даштигулҳо,201,38.4118031,69.7619628,Hatlon,Tajikistan,
Peho,Пехо,201,38.4087996,69.3525527,Hatlon,Tajikistan,
Sitorai Tobon,Ситораи Тобон,201,38.0082712,69.5625173,Hatlon,Tajikistan,
Kūkteppa,Кӯктеппа,201,39.0479551,68.9067405,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Hušarvak,Хушарвак,200,38.4784992,70.784255,Kūḩistoni Badahšon,Tajikistan,
Barčadiv,Барчадив,200,38.3108987,72.4795269,Kūḩistoni Badahšon,Tajikistan,
Zuvor,Зувор,200,37.7313972,72.0426815,Kūḩistoni Badahšon,Tajikistan,
Safedob,Сафедоб,200,38.4087937,69.3732435,Hatlon,Tajikistan,
Boġaki Poën,Боғаки Поён,200,38.1854513,68.4974555,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Ravivd,Равивд,199,38.0619732,71.8852855,Kūḩistoni Badahšon,Tajikistan,
Pasimazor,Пасимазор,198,38.730721,69.7339247,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Bopasor,Бопасор,197,38.3985924,72.6241061,Kūḩistoni Badahšon,Tajikistan,
Navobod,Навобод,196,38.545702,69.825008,Hatlon,Tajikistan,
Peštova,Пештова,196,38.6069333,69.939993,Hatlon,Tajikistan,
Sorboġ,Сорбоғ,196,39.1042817,70.1909878,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Zarafšon,Зарафшон,196,38.3909288,68.1750071,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Turmuš,Турмуш,195,38.9480337,70.1816138,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Çavšangoz,Ҷавшангоз,194,37.3575774,72.4484936,Kūḩistoni Badahšon,Tajikistan,
Ġuvind,Ғувинд,194,39.3467148,69.1119968,Suġd,Tajikistan,
Čorvodor,Чорводор,194,37.9994072,69.9783756,Hatlon,Tajikistan,
Ḩofizi Šerozī,Ҳофизи Шерозӣ,194,38.9300231,70.120214,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Kūḩdoman,Кӯҳдоман,194,39.0780775,70.8567583,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Boġitemur,Боғитемур,193,38.0607543,69.6040744,Hatlon,Tajikistan,
Safedob,Сафедоб,193,38.0490039,70.2325225,Hatlon,Tajikistan,
Šingilič,Шингилич,193,39.1604675,70.191401,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Umar Ķazoķ,Умар Қазоқ,192,37.9182755,69.0624871,Hatlon,Tajikistan,
Azizi Bodoma,Азизи Бодома,192,38.7325846,69.6767935,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Hirz,Хирз,192,38.8293282,70.8267134,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Ubgo,Убго,191,38.4853985,71.635505,Kūḩistoni Badahšon,Tajikistan,
Mundoķ,Мундоқ,191,37.9654901,69.3911637,Hatlon,Tajikistan,
Bodavd,Бодавд,190,38.3566445,71.4277882,Kūḩistoni Badahšon,Tajikistan,
