Name,Latitude,Longitude,Population
Dos Bocas,9.5337761,-79.5823272,2
More,9.5861589,-79.6390082,2
Isla Cabra,9.6252156,-79.5779344,2
Isla Mamey o Mamey,9.6173426,-79.6011058,2
Quebrada Grande,9.6090015,-79.5470582,2
Villarreal Adentro,9.5712253,-79.3772603,2
Brazo de Cedro,9.5215656,-79.5063545,2
Quebrada La Prieta,9.5696911,-79.4517635,2
Dos Bocas,9.5321176,-79.4479492,2
Agua Muerta,9.5727549,-79.4286851,2
La Huaca,9.5407526,-79.4233628,2
Culebra o Boca de Culebra,9.4920379,-79.3002835,2
El Jobo,8.3060075,-82.5529154,2
Estero Rico,8.3335197,-82.6732443,2
Quebrada Negra Abajo,8.4455247,-82.7525039,2
Cerro Lloron,8.310574,-83.0045009,2
Cabecera de Merida,8.2010362,-82.9139423,2
Baules,8.087584,-82.8571248,2
Yerbazales Arriba,8.1606157,-82.8853778,2
El Sindigo,8.7029444,-82.3684372,2
Rancho Caldera,8.6653036,-82.3786481,2
El Penon,8.6973632,-82.431021,2
Urbanizacion Los Amigos,8.666763,-82.4323799,2
Agua Blanca,8.7352433,-82.3991556,2
Palo Santo,8.8112906,-82.6868145,2
El Jazmin,8.4232977,-82.3656552,2
Boquita Abajo,8.2822211,-82.3246045,2
Paridita,8.0902702,-82.3357711,2
Sabino,8.2753545,-82.4105057,2
Isla Chalapa,8.2489367,-82.3173363,2
Bajo Pipon,8.2783665,-82.4351135,2
La Tollosa,8.5112235,-82.2487347,2
Flauta,8.6109114,-82.2997911,2
Pena Blanca,8.7065659,-82.2806789,2
Cucua,8.6444996,-82.2556873,2
Isla Cangrejo,8.1619245,-81.8007306,2
Rio Santiago,8.2607129,-81.7351385,2
La Bruja,8.2677096,-81.8306003,2
Escodu,8.2389932,-81.8233201,2
Bajos de Zapatero,8.6082225,-82.7975632,2
Santa Elena,8.6406813,-82.7711441,2
Boca de Quebrada Tigre,8.3110031,-81.9418844,2
Otoe,8.3228526,-81.8840889,2
Isla Ventanas,8.1995613,-82.2179522,2
Zapotal,8.2987852,-82.0499283,2
Puente del Rio Tole,8.2223833,-81.6928329,2
Quebrada Honda,8.2110656,-81.5840082,2
Comunidad Humilde,8.2665823,-81.6100725,2
Cabecera de Quebrada Grande,8.2430947,-81.6176017,2
Aguadillita,8.4517425,-78.1115699,2
La Moneda o Reserva Punta Patino,8.2638643,-78.2629479,2
Buena Vista,8.3883968,-78.2308316,2
Mogocenega Arriba,8.2752434,-78.1164584,2
Villa Juana,8.4425569,-78.1248556,2
Quebrada Quira,7.9718856,-77.7963347,2
Los Tablones,8.0315381,-78.4055144,2
Santa Barbara,8.0968957,-78.4126389,2
Chado,7.5535706,-78.1480854,2
Playa Brava,7.4250713,-78.0436022,2
Tortado,7.4887317,-78.0254362,2
Pinalito,8.5159953,-78.3055145,2
Juncalito,8.2470403,-78.0716621,2
Cabecera de Uruganti,8.2536475,-78.0657997,2
Cueca,8.2046848,-78.2709778,2
El Palo,7.9949096,-77.9161964,2
Santo Domingo,7.8899996,-77.9708223,2
Vuelta El Tamarindo,7.9986724,-77.8584848,2
Rio Balsa,7.9382642,-77.9286697,2
Quebrada Limon Abajo,8.8366012,-78.2512959,2
Rio Pedasi,8.7156088,-78.4256017,2
Quebrada Placido,8.5911915,-78.1420023,2
Loma Naranja,8.0149372,-77.5632893,2
Boca de Lepe,7.9916452,-77.6056308,2
Nuevo Porvenir,8.4287815,-77.9225563,2
Rio Manglillo o El Manglillo,7.5739507,-80.7951591,2
La Malagueta Arriba,7.7585238,-80.8507506,2
El Cocuyo,7.7500007,-80.9157845,2
Los Portorricos,7.7645975,-80.7113583,2
El Rodeo,7.8021882,-80.6550836,2
Bajo del Cajeto,7.7014327,-80.6376206,2
El Pinal,7.6884974,-80.691318,2
Los Carates,8.0000592,-80.7926355,2
Guayacan,7.9614788,-80.8777404,2
Las Penas,8.0376316,-80.8247057,2
La Percha o Las Flores,8.0093814,-80.5436545,2
La Huaca,7.9650537,-80.5206289,2
Bayano,7.9203917,-80.6021436,2
La Uvita,7.931,-80.5947656,2
El Castillo,7.871402,-80.7092004,2
La Legua,7.8227295,-80.6253565,2
Finca El Guanabano,8.0654198,-80.7279361,2
Finca Los Calabacitos,8.1347848,-80.7452377,2
Finca Los Corralitos,8.0834825,-80.7196551,2
Chumical,7.7431436,-80.4234106,2
El Bijao,7.7789516,-80.3815401,2
Los Otoes,7.5952639,-80.2851164,2
Quebrada Almaria,7.6838041,-80.1882317,2
Los Cerritos,7.5078519,-80.2358813,2
La Mandinga,7.692832,-80.2212838,2
El Saladito,7.6724032,-80.2207069,2
Finca Fatima,7.7587502,-80.1924958,2
Finca del Rio Mensabe,7.7205413,-80.2442352,2
Balital,7.845983,-80.5129102,2
Las Tetillas,7.8588365,-80.4062462,2
La Higuerilla,7.5926335,-80.5765913,2
La Rialeja,7.5900105,-80.6745034,2
Capireja,7.7694863,-80.5143877,2
El Tigre,7.6551185,-80.5440917,2
La Raiz,7.6211155,-80.5027798,2
El Uvito,7.4733193,-80.1260544,2
Siete Vueltas,7.4886092,-80.1371475,2
Playa El Rincon,7.5869888,-80.0328046,2
Punta del Tigre,7.6355782,-80.0487954,2
Los Cerritos,7.575701,-80.1002753,2
Pueblo Nuevo,7.5869532,-80.1070548,2
Buena Vista,7.5986649,-80.0762039,2
Senago,7.5851135,-80.0905554,2
Quebrada La Palma,7.4859919,-80.2126864,2
Punta Caracucho,7.4183155,-80.1833272,2
Finca Mama Sara o El Melonal,7.6142213,-80.1252401,2
La Llegada del Tabano,7.5698558,-80.1845257,2
Las Herreritas,7.5961185,-80.2027886,2
Salamin,7.5302302,-80.6330176,2
La Raizosa,7.4584442,-80.3164209,2
El Pital,7.4683981,-80.3633905,2
Horcones Arriba,7.2895227,-80.548089,2
Pedregalito,7.3121821,-80.5909274,2
Portobelo,7.2600347,-80.6103256,2
Bodega,8.2539383,-79.1335617,2
El Macano,8.7887932,-79.8164285,2
Florida Arriba,8.8215699,-79.9778209,2
Isla Taborcillo,8.6728554,-79.7432012,2
Canas Blancas,8.7739674,-79.9607924,2
La Gregoria,8.8006593,-79.8388466,2
La Divisa,8.5865464,-79.9684182,2
Villa Campestre La Montaneza,8.5719796,-79.9459266,2
Finca La Providencia,8.5708114,-79.8829551,2
El Zuniga,8.6646142,-80.002437,2
Raya Blanca,8.6232028,-80.0071337,2
El Tirol,8.6700135,-80.0471346,2
Tagua,9.2763932,-78.9161128,2
Bolanos,9.161754,-78.9629773,2
Boca de Tigron,9.2134727,-78.9452506,2
Union Palmena,9.0697679,-79.0206857,2
Parti Arriba,9.0244475,-78.6566452,2
Punta Mono,8.6334441,-78.5222572,2
Union Santena Arriba,8.8830093,-78.6225038,2
El Pavo,8.8786473,-78.6847788,2
Gigante,9.0871117,-79.8776566,2
Altos del  Lago,9.1953479,-79.5663465,2
La Policia,9.3527382,-79.5418669,2
Quebrada Naju,9.1566087,-79.5825957,2
Quebrada Culebra,9.2857644,-79.5783178,2
Playa Comejen,8.422873,-80.0202622,2
El Higo 2,8.5667308,-80.0385695,2
Las Paredes,8.5715928,-79.9959574,2
Loma del Agallal,8.4518084,-80.0547247,2
Los Quinteros,8.0152722,-80.8890226,2
Barro Amarillo o Tres Pasos,8.4704055,-80.8991937,2
Alto Cristal,8.3290144,-80.9356891,2
El Caimito,8.3108197,-80.7618241,2
La Berrugosa o Canafistulo,8.3187377,-80.7783409,2
El Zancudo,8.3261081,-80.7047533,2
Portuguez,8.3866013,-80.746418,2
La Ciraca 1,8.2549205,-80.8241168,2
Barrerillo,8.2539125,-80.8017924,2
La Juliana,8.2231061,-80.8616426,2
Potrero Viejo,8.2320342,-80.87493,2
La Candelaria,8.235281,-80.7230932,2
Finca Cocobo,8.2018561,-80.741716,2
La Cuchilla o Los Amores,8.2713382,-81.2601206,2
La Trinidad,8.123717,-81.2300668,2
Caimital 1,8.1734734,-81.2303828,2
El Llanon,8.25284,-81.2428185,2
El Barrito,8.1593549,-81.3428193,2
La Pita,8.144289,-81.3509179,2
El Ciruelo,8.1862828,-81.3549612,2
Las Lias,8.2231631,-81.254887,2
La Pifa,8.1924464,-81.2755963,2
Las Mendozas o Liri Abajo,8.1418665,-81.4145183,2
El Jagua,8.1162691,-81.3874243,2
Chutra,8.1096719,-81.5840265,2
La Candelaria,8.1016777,-81.3955922,2
La Valencia,8.0734049,-81.4175535,2
Boca del Monte,8.1016699,-81.3855378,2
La Calixtra,8.008941,-81.5138958,2
El Pinal,7.982874,-81.073775,2
El Charcon,7.5570858,-81.1939944,2
Punta Pina,7.8884886,-81.0638797,2
Remolino,7.9355976,-81.0359422,2
Las Vegas,7.7494419,-81.1282159,2
Calabacito,7.7430314,-81.1271848,2
Naranjito,7.5252545,-81.2024642,2
Calabacito,7.9468816,-81.2220378,2
Rancho Pantano,8.2343513,-80.9689197,2
Caimitillo,8.2756491,-80.9388254,2
Los Linos,8.3392915,-80.962373,2
Paso Real de La Marcela,8.2955319,-80.9162855,2
Palma Real,8.2698104,-81.0590747,2
La Pintada o Bajos de Higui,8.3944947,-81.1107965,2
Paso Bonito,8.7403857,-80.7295161,2
El Torno,8.8565404,-80.9218203,2
Cajon,8.8030329,-80.8182653,2
El Gallito,8.505005,-81.0078608,2
Loma Larga,8.5028257,-81.0569102,2
El Coralillo,8.5051216,-81.0573605,2
Palma Real,8.5032016,-81.0303288,2
El Pedregoso,8.448405,-80.9561728,2
El Paso Real,7.9584129,-81.0110644,2
Quebrada Honda,8.0068466,-80.9926604,2
Callejon Hondo,7.8923198,-80.9790397,2
La Rufina,8.1049198,-81.074432,2
Los Altos,8.0845198,-81.0817705,2
Martin Chiquito,8.0590188,-81.0470643,2
Los Rujanos,8.1061572,-80.9037258,2
Los Barriles,8.1398765,-80.8996165,2
Unate,8.1213776,-80.8731913,2
Hacienda California,7.9789625,-81.2918298,2
Diego,7.9646951,-81.3602301,2
Miguel o Cabecera de Chichicosa,7.7597389,-81.4746563,2
Los Tascales,7.7519434,-81.4791589,2
Boca La Corocita,7.8456694,-81.4546551,2
La Pita 2,8.003986,-81.3876803,2
Montecristo,7.9050786,-81.4011239,2
Limon,8.0330686,-81.2759724,2
Loma de La Cruz  o Alto de La Cruz,8.0041648,-81.2547154,2
Las Brujas,8.0584428,-81.2583153,2
Las Caletas,7.7674088,-81.1905884,2
Cabecera de Quebrada Honda,7.9128195,-81.3093755,2
La Elvira,7.9396596,-81.2735699,2
Palmira,8.0251281,-81.3710916,2
Los Machos,7.6796789,-81.2878279,2
Alto del Capacho,8.117261,-81.3664647,2
La Jimena,8.0973357,-81.3768476,2
El Zapote,8.0621902,-81.2760356,2
Corea o Montana,8.1101616,-81.2978278,2
Palmas Bellas o Las Palmitas,7.4290616,-80.7739624,2
Playa Verde,7.23213,-80.6434986,2
Japon,7.4935436,-80.8760778,2
Alto de los Olivos,7.4488193,-80.7700226,2
Diafara,7.7061228,-81.0410915,2
Achudup Dummad o I. Perro Grande,9.5621604,-78.8654438,2
Diadup o Pozo,9.5152026,-78.6158229,2
Gorgidup 2 o Isla Pelicano,9.567831,-78.8721915,2
Niagalubir,9.5798824,-78.7283245,2
Boca de Canglon,8.3293477,-77.7719185,2
Limon,7.9836935,-78.1567899,2
Alto de Palo Verde,8.4090203,-81.4183679,2
Lajas,8.8796186,-82.2379496,2
Comunidad de Alto Oriente,8.9000711,-82.26248,2
Puerto Cute,8.835624,-82.0114526,2
Quebrada Manta,8.6395457,-81.7560088,2
Rio Tolaide o Madrigote,8.5431416,-81.7248583,2
Alto Cana,8.5260274,-81.7242327,2
Brisa,8.5623069,-81.7754931,2
Migroi,8.6219789,-81.7651824,2
Cerro Hueca o Cruribete,8.5976432,-81.7072341,2
Llano Gato,8.7487317,-81.4058307,2
Paso Hondo,8.7222978,-81.2210036,2
Camaron 2,8.8586765,-81.5852836,2
Jorotane,8.7496219,-81.6012453,2
Cedral Creek,9.2922545,-82.1172341,1
Kaeyan Cal,9.2810737,-82.1562497,1
Wizards Beach,9.3468887,-82.1886522,1
German Soldier Cay,9.2399399,-82.1586938,1
Jack Analy Cays,9.2690816,-82.1317413,1
San San 1,9.522272,-82.5058682,1
Boca de Rio Negro,9.4916006,-82.5323442,1
Cedrales,8.9430513,-82.4561637,1
Boca de Rio Daira,8.9490411,-82.0146018,1
Los Lagos,8.2616086,-80.6081999,1
El Cangrejal,8.1064788,-80.5555006,1
La Camaronera,8.3176974,-80.2823746,1
Camaronera La Fe,8.3129178,-80.2946236,1
Finca Desarrollo La Fe,8.3369978,-80.2844905,1
Hacienda Santa Monica,8.3705469,-80.1950263,1
Hacienda Multiiganadera,8.4003501,-80.247177,1
Foster,8.3818268,-80.1241928,1
El Tigre,8.6964211,-80.6029633,1
La Colorada,8.5669241,-80.5725364,1
Batata,8.7713306,-80.6044637,1
Guabalito,8.7344788,-80.5916346,1
El Veladero,8.5809101,-80.5456698,1
Jesus Maria,8.7342818,-80.532504,1
Los Algarrobos,8.3367199,-80.5621988,1
Finca Calesa,8.3759667,-80.5364683,1
El Calabacito,8.5645001,-80.5751462,1
Loma Larga,8.3740411,-80.7120801,1
Las Lomas,8.3887393,-80.5940989,1
El Pavo,8.4825271,-80.6583665,1
Ponton,8.4444548,-80.7176331,1
Calabacito,8.532428,-80.6411721,1
Los Molejones o Molejon,8.6051974,-80.7122641,1
El Cicuaro,8.3935292,-80.6312341,1
El Aposento,8.3987812,-80.6547791,1
Las Lajas,8.3977227,-80.3958642,1
La Jenjena,9.041265,-80.2035061,1
Dominica,8.858973,-80.3433145,1
Salud,9.2136229,-79.7447121,1
Cabecera de Quebrada Pato,9.243432,-79.7302845,1
Loma del Macho,9.2014397,-79.6995035,1
Dos Hermanas,9.223269,-80.0462936,1
Tagua Arriba,9.1652378,-80.038153,1
El Cajon,9.168181,-80.1962111,1
Los Algarrobos,9.2241804,-80.1010665,1
La Cuchara,9.1777067,-80.0863572,1
Mata de Guineo o Vallejo,9.1912093,-80.0990781,1
El Encanto,9.2524423,-80.0085619,1
Baila Monos,9.1489177,-80.1244609,1
Boca de Pixvae,9.1394889,-80.3105881,1
Caleta Tanque,9.1552709,-80.314076,1
Quebrada Venao,9.1445627,-80.291753,1
Las Tres Palmitas,9.1022242,-80.3406861,1
El Chorro 2,9.0595212,-80.2258402,1
Los Laureles 2,9.1006475,-80.2598991,1
Quebrada Los Indios,8.9314503,-80.7919433,1
Media Playa,8.8854973,-80.8592073,1
Arenal,8.9711787,-80.6680445,1
El Guanabano,9.0682918,-80.3373272,1
Cerro de La Ullama,8.9410517,-80.3512375,1
Punta Gavilan,9.1782146,-80.2345373,1
Bajo Mesa,9.4458524,-79.7355462,1
Rio Bonito,9.5098343,-79.6718042,1
Rio More,9.584501,-79.6288045,1
Playa Blanca Arriba o Malena de Playa Blanca,9.5860664,-79.6481826,1
La Calambra,9.5366311,-79.3499993,1
La Piedrecita,9.5715004,-79.3559523,1
Isla Miramar,9.5787095,-79.3342033,1
El Mostrencoso,9.5453385,-79.462026,1
Bella Vista,9.5729877,-79.4409951,1
Brazo Tigre,9.5092382,-79.4880871,1
Los Monos,9.5074194,-79.4716751,1
Loma del Zoilo,9.5310663,-79.2194785,1
Fute,9.5072911,-79.2867617,1
Las Malditas,9.5248485,-79.1833128,1
Playa Colorada,9.5589365,-79.08522,1
Bachagra,8.301647,-82.5094198,1
La Trinchera,8.3544634,-82.6678318,1
Finca Santa Cecilia,8.4106905,-82.7371417,1
Finca Santa Rosalia,8.4096443,-82.7666888,1
Blanco Arriba,8.3539069,-82.9667164,1
Bajo Hondo,8.6683991,-82.3800442,1
El Algarrobo,8.7296864,-82.3099347,1
El Chorrillo,8.7132084,-82.337274,1
La Cruz,8.7507752,-82.284238,1
El Mirador,8.8362375,-82.6243941,1
Buena Vista,8.6120155,-82.7448717,1
Nuevo Bambito,8.8107347,-82.5992138,1
Potrero Zambrano,8.457403,-82.3176515,1
Finca Tommy Sitton,8.4455159,-82.2965089,1
Batipa,8.3416564,-82.2568609,1
Guerrero,8.2345783,-82.3851609,1
Santa Cruz,8.1051802,-82.3624322,1
Interior,8.1271259,-82.3280834,1
Hicaco,8.1112922,-82.3281939,1
Boquita Centro,8.287815,-82.3602473,1
La Cucaracha,8.3776721,-82.4822888,1
Los Naranjos,8.5986881,-82.2608148,1
Loma Alta,8.6259824,-82.3236504,1
Filipinas,8.7036028,-82.2678221,1
Junta Many o Miri,8.5547602,-82.1433566,1
Quebrada Arriba,8.6702546,-82.3072301,1
La Playa,8.1580542,-81.8254688,1
Agua Fria,8.5982048,-82.7833489,1
Las Tres Palmeras,8.179059,-81.8943403,1
Guarumo,8.3129867,-81.9008332,1
Sardina,8.3208262,-81.9084099,1
Finca Mendez,8.3136983,-81.9251119,1
Pueblito o Muertito,8.2307482,-82.2790157,1
Garrote,8.3572524,-82.2162553,1
Quebrada Escoba,8.2726238,-81.6818014,1
Alto de Panama,8.1262484,-81.6531574,1
Morro Naranjo,8.0782516,-81.7385179,1
Isla Porcada,8.1236217,-81.7315176,1
La Ensenada,8.4564609,-78.2125641,1
Los Cativos,8.4694518,-78.1778653,1
Punta Quemada,8.4682237,-78.2171078,1
La Raiz,8.0283797,-78.3309697,1
Pinoguilla,8.0477179,-78.3052231,1
San Antonio,8.0377412,-78.3632871,1
Espaveral o Quebrada Espaveral,7.5788866,-78.1323742,1
El Tigre,7.4976799,-78.0440159,1
Quebrada Jira,7.5692676,-78.1373601,1
Naranjal,7.549796,-78.1124629,1
Rio Pavarando,7.5232223,-78.0734496,1
Cuarenta Pesos,8.5938628,-78.3971397,1
La Playita,8.6686261,-78.4856413,1
Pechito Parado,8.6225027,-78.3069306,1
Playa Brava,8.3496922,-78.4149732,1
Quebrada Torres,8.6091989,-78.3811699,1
Quebrada Alvarado,8.534911,-78.0806583,1
El Chorro,8.5295241,-78.0743438,1
Tata Jose,8.4312502,-78.021739,1
Cabecera de Urena,8.4075837,-77.9554658,1
Puerto Quimba,8.4161114,-78.0368664,1
Cara Munio,8.2662186,-78.0852757,1
La Gira,8.2209208,-78.0636643,1
Membrillo,8.2886118,-78.0943751,1
Caucho,8.1393331,-78.2376994,1
Quebrada Garcia,8.1166073,-78.1952952,1
Calle Larga,8.0003616,-77.8992896,1
El Basal,7.8727671,-77.9662176,1
Quebrada Grande del Medio,8.8598774,-78.2268027,1
Guzman,8.5572549,-78.2596546,1
Taguales,8.6454995,-78.2575413,1
Rio Venao Arriba,8.8302857,-78.4297924,1
Macho Solo,8.1167949,-77.7139262,1
Guanacati,8.0796586,-77.783698,1
La Sierpe,8.0793869,-77.7700377,1
Barranco Pelao,8.0549525,-77.5864395,1
El Tamarindo,7.9722885,-77.6101974,1
Quebrada Honda,7.9631718,-77.6091529,1
Charco de Peje,7.9843916,-77.509076,1
La Boca de Yaviza,8.121736,-77.7347937,1
Calle del Purgatorio,8.1349951,-77.741771,1
La Vibora,8.2813834,-77.7424527,1
La Isleta,8.1779736,-77.7224606,1
Quebrada Chayo,8.1799603,-77.6346086,1
Macho Solo,8.1171833,-77.7119934,1
La Ollita,8.2354204,-77.7139809,1
Boca de Salitre,8.6878786,-77.8816187,1
Cabecera de Quebrada Felix,8.3660577,-77.8638572,1
Lagartito,8.6509838,-77.9960545,1
Quebrada Honda,8.5612023,-77.985257,1
El Barro,7.9529348,-80.5006331,1
La Isleta,7.9389668,-80.4613207,1
Alto Aguacate,7.6816551,-80.8736491,1
Florida,7.6089232,-80.8043093,1
La Servulaca,7.854454,-80.7521481,1
La Malagueta,7.7699195,-80.8693615,1
Palmero,7.686448,-80.628185,1
Las Bovedas,7.6018303,-80.6756673,1
Alto del Rio,7.6837049,-80.6862706,1
Las Lagunitas,7.7320958,-80.6749832,1
Rio Parita Arriba,7.8229282,-80.8036997,1
El Balita,7.8854423,-80.8745167,1
Ponuguilla,7.906338,-80.9008382,1
Cerro Ines,8.0510965,-80.846869,1
La Pena del Suay,7.7782838,-80.9474597,1
El Horcon,8.0349074,-80.5060753,1
El Mangal,7.9762485,-80.5209485,1
Los Panamaes,7.9876866,-80.5545992,1
El Rialito,8.0897771,-80.4888412,1
El Tigre,8.0413324,-80.5762893,1
Finca La Mata,8.0515293,-80.5362453,1
La Palma,8.0301041,-80.5757268,1
La Bola de Oro,8.1156014,-80.5290518,1
El Torno,8.1368569,-80.5960608,1
Las Corredoras,8.1371374,-80.5761955,1
Buena Vista,7.6722806,-80.4072771,1
Las Placetas,7.5664357,-80.4778631,1
Oria Abajo,7.5916238,-80.4044764,1
El Marin,7.6118271,-80.4235596,1
El Pital,7.545762,-80.2968074,1
La Chabela,7.7750759,-80.2950039,1
Colon No.1,7.8754337,-80.4869573,1
El Salitre,7.8002666,-80.5238184,1
Los Chacones,7.7815329,-80.4600259,1
La Honda,7.900342,-80.3223039,1
Los Olivitos,7.9339326,-80.4821039,1
Tumaco Arriba,7.6221639,-80.6508699,1
La Llanita,7.5979223,-80.5579652,1
Paradero,7.6586774,-80.4539295,1
Quebrada La Palma,7.4936845,-80.0857422,1
Playa La Miel,7.4364765,-80.0868461,1
La Agustina,7.501994,-80.136621,1
La Cebolla,7.5397717,-80.0974118,1
La Nazario,7.5115644,-80.1490589,1
Boca de Rio Pedasi,7.5679153,-80.0292515,1
Playa  Rinconcito,7.5959297,-80.0339803,1
Mariabe,7.5872246,-80.0699817,1
La Seca,7.478453,-80.1965698,1
Las Escobas,7.4960737,-80.1655342,1
Loma La Pava,7.4950438,-80.1883159,1
Los Achotines,7.4186183,-80.173742,1
El Caimito,7.4808289,-80.2228782,1
Aranda,7.6541752,-80.0794006,1
La Garita,7.6432188,-80.1383206,1
El Tabanito,7.5602486,-80.1885198,1
La Nanzosa,7.5709065,-80.1633128,1
Rio Viejo de los Valdes,7.4305668,-80.4519471,1
El Carrion,7.5344917,-80.5964026,1
Paso Hondo,7.5401386,-80.6579128,1
El Cedro de Agua Buena,7.445897,-80.3328432,1
Cabecera Coloradilla,7.3976871,-80.5011686,1
Rio Viejo de los Valdes,7.4315246,-80.4523994,1
La Prieta,7.5406379,-80.4913985,1
El Castillo,7.476551,-80.5388491,1
Quebrada Limon Arriba,7.437486,-80.6109577,1
Quebrada Rica,8.9301569,-79.6606777,1
Agua Buena,8.7805522,-79.840918,1
Cermeno,8.7510815,-79.8462022,1
El  Bajo,8.7689963,-79.80094,1
Finca El Mamey,8.7812202,-79.8000408,1
El Loro,8.8118697,-79.9634913,1
Camaronera,8.6891297,-79.8411387,1
Alto de La Cruz,8.7127423,-79.7587706,1
La Monita o Las Margaritas,8.7870256,-79.8851103,1
Los Naranjos,8.8034219,-79.8564314,1
La Boca de Chame,8.5956481,-79.7680542,1
El Penon,8.6792617,-79.8915266,1
El Calvario,8.6531249,-79.9935499,1
Cerro San Francisco,9.2121389,-79.1624024,1
Quebrada Chicho,9.2497297,-78.863413,1
Bajeria,9.3145273,-78.7976656,1
Chulunganti,9.2593502,-78.7771794,1
Playita,9.2657294,-78.7614178,1
Maulero,9.1626008,-78.9717997,1
Villa Rica,9.2172503,-78.9328286,1
Los Corrales,9.2065022,-78.9453063,1
Los Mangeles,9.2460176,-78.94989,1
El Tecal,9.2161013,-79.0345206,1
Coquera o El Cerro,9.0239586,-79.0667068,1
Tres Brazos,8.9810117,-78.935129,1
Playa Colorada,8.6820012,-78.6279806,1
El Cuipal,9.022062,-79.7946035,1
Cerro La Silla,8.9979709,-79.8279312,1
Altos de Utive,9.2278218,-79.3715442,1
La Zaina,9.2437768,-79.1816975,1
Bajo de las Bateas,8.4934228,-80.0366898,1
Bajo El Roble,8.52159,-80.0170577,1
El Pastoreo,8.469531,-80.0560176,1
La Chumicosa,8.4393954,-80.0248126,1
Bajo Teta,8.5719591,-80.0241186,1
Limon Seco,8.584633,-80.0428857,1
Bajo del Pixvae,8.5730798,-80.0353907,1
Reparadero,8.6446281,-80.0623961,1
Bajos del Aguacate,8.5661137,-80.0430286,1
Puerto Frio,8.5754996,-80.0852549,1
Llano Largo o Naranjal,8.2681128,-80.8008584,1
Alto de las Puntas,8.4783795,-80.897493,1
Berrocal,8.5346989,-80.8849658,1
La Cabana,8.5316789,-80.871093,1
Pan de Azucar,8.3207855,-80.9007938,1
Cerro Grande,8.3098774,-80.8870746,1
El Bebedero,8.4189356,-80.7968902,1
La Vaca Muerta,8.3613691,-80.8247626,1
El Fondo,8.3051834,-80.7708704,1
El Macho,8.2784786,-80.7148358,1
Las Gradas,8.2955269,-80.858904,1
El Corozo,8.2395475,-80.7301205,1
El Barrero,8.2307319,-80.7460795,1
El Algarrobo 2,8.3803914,-80.8464798,1
Ojito de Agua,8.4362595,-80.7676483,1
Quebrada Grande,8.4392489,-80.7959232,1
Alto de los Garcias,8.2993335,-81.2629844,1
La Plata,8.2941754,-81.2167894,1
La Toronja o Los Gonzalez,8.3437579,-81.1745317,1
Palma Real,8.3483146,-81.1741839,1
Ojo de Agua,8.3310485,-81.1519833,1
El Maranon,8.3973443,-81.3675827,1
El Guabino,8.1074171,-81.2136463,1
La Pita,8.1467017,-81.2354124,1
Alto de La Montana,8.1463917,-81.2306704,1
El Macano,8.1267519,-81.2284158,1
La Gloria,8.1628594,-81.2461398,1
La Lina,8.0774372,-81.1744501,1
Piedra del Medio,8.2328691,-81.2633143,1
Cerro Cocina Vieja,8.1346543,-81.4024637,1
El Pavon,8.1568721,-81.4941378,1
Congal,8.12585,-81.3708581,1
San Jose,8.120733,-81.5124028,1
Bubicito,7.9529458,-81.4629153,1
Finca El Mayal,8.0502068,-81.4504392,1
Las Mesitas,8.209755,-81.4406853,1
Arena,7.9179436,-81.5898549,1
Playa Brava,7.8970749,-81.5908946,1
El Limon,8.0259687,-81.5423049,1
Cabimo,8.0270076,-81.5196996,1
Quebrada del Pueblo,7.9966464,-81.5233385,1
